# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 05:09:39 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN disp_refname:   Archive Disposition Reference
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-182 b,K2-182,0,CONFIRMED,Mayo et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,4.73688400000,0.00007100000,-0.00007500000,0,,,,,2.76720668,0.17092641,-0.10015382,0,0.24687364,0.01524903,-0.00893513,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5159.00,50.00,-50.00,0,0.790138,0.031997,-0.020589,0,0.846996,0.023628,-0.030788,0,-0.0100,0.0800,-0.0800,0,[Fe/H],4.590000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509,154.83000000,1.25600000,-1.23600000,11.8330000,0.0690000,-0.0690000,9.9130000,0.0230000,-0.0230000,11.7202000,0.0005890,-0.0005890,2018-10-24,2018-03,2018-02-15
K2-182 b,K2-182,0,CONFIRMED,Mayo et al. 2018,1,1,Transit,2018,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,4.73700000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5180.60,66.50,-147.97,0,0.790862,0.051899,-0.029779,0,0.878000,0.123324,-0.091525,0,0.1550,0.0240,-0.0240,0,[M/H],4.585360,0.076931,-0.081999,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509,154.83000000,1.25600000,-1.23600000,11.8330000,0.0690000,-0.0690000,9.9130000,0.0230000,-0.0230000,11.7202000,0.0005890,-0.0005890,2016-07-18,2016-10,2016-07-18
K2-182 b,K2-182,0,CONFIRMED,Mayo et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,4.73696830000,0.00000230000,-0.00000230000,0,0.0526000000,0.0003000000,-0.0003000000,0,2.69000000,0.07000000,-0.05000000,0,0.23998614,0.00624499,-0.00446071,0,20.00000000,5.00000000,-5.00000000,0,0.06292704,0.01573176,-0.01573176,0,Mass,0.040000,0.190000,-0.030000,0,146.9000,12.6000,-11.8000,0,969.00,20.00,-20.00,0,0,<a refstr=AKANA_MURPHY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..294A/abstract target=ref>Akana Murphy et al. 2021</a>,,5170.00,100.00,-100.00,0,0.793000,0.013000,-0.011000,0,0.865000,0.016000,-0.018000,0,0.1200,0.0600,-0.0600,0,[Fe/H],4.610000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509,154.83000000,1.25600000,-1.23600000,11.8330000,0.0690000,-0.0690000,9.9130000,0.0230000,-0.0230000,11.7202000,0.0005890,-0.0005890,2022-03-28,2021-12,2022-03-28
K2-182 b,K2-182,0,CONFIRMED,Mayo et al. 2018,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,4.73697290000,0.00000200000,-0.00000200000,0,0.0519000000,0.0022000000,-0.0067000000,0,2.70000000,0.09000000,-0.05000000,0,0.24087828,0.00802928,-0.00446071,0,,,,,,,,,,,,,,,,,,982.00,9.00,-22.00,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,5181.00,48.00,-42.00,0,0.800000,0.010000,-0.010000,0,0.840000,0.030000,-0.040000,0,-0.0200,0.0600,-0.0700,0,[Fe/H],4.560000,0.020000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509,154.83000000,1.25600000,-1.23600000,11.8330000,0.0690000,-0.0690000,9.9130000,0.0230000,-0.0230000,11.7202000,0.0005890,-0.0005890,2021-09-20,2022-01,2021-09-20
K2-182 b,K2-182,0,CONFIRMED,Mayo et al. 2018,1,1,Transit,2018,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,4.73696690000,0.00000240000,-0.00000240000,0,,,,,2.93924000,0.15657700,-0.15657700,0,0.26222188,0.01396889,-0.01396889,0,,,,,,,,,,,,,,307.5220,,,0,1166.00,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5069.20,124.40,-124.40,0,0.790000,0.040000,-0.040000,0,,,,,,,,,,4.460000,2.000000,-2.000000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509,154.83000000,1.25600000,-1.23600000,11.8330000,0.0690000,-0.0690000,9.9130000,0.0230000,-0.0230000,11.7202000,0.0005890,-0.0005890,2024-02-05,2017-07,2024-02-05
K2-183 b,K2-183,1,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,0.46928500000,0.00006400000,-0.00006400000,0,,,,,1.10000000,0.10000000,-0.08000000,0,0.09813560,0.00892142,-0.00713713,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5482.00,50.00,-50.00,0,0.870000,0.040000,-0.040000,0,,,,,0.0900,0.0800,-0.0800,0,[Fe/H],4.600000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2022-03-28,2021-08,2022-03-28
K2-183 b,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0.46926900000,0.00002600000,-0.00002400000,0,,,,,2.59929571,25.51287734,-1.39070250,0,0.23189363,2.27610646,-0.12407017,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5482.00,50.00,-50.00,0,0.873283,0.037412,-0.023483,0,0.942219,0.021244,-0.024592,0,0.0900,0.0800,-0.0800,0,[Fe/H],4.600000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2018-02-14,2018-03,2018-02-15
K2-183 b,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.46928700000,0.00001500000,-0.00001600000,0,,,,,1.46000000,0.11000000,-0.21000000,0,0.13000000,0.00980000,-0.01900000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.984000,0.026000,-0.015000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2019-09-05,2019-09,2019-09-05
K2-183 c,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,10.79263500000,0.00117500000,-0.00105400000,0,0.0932000000,0.0012000000,-0.0012000000,0,2.87000000,0.21000000,-0.21000000,0,0.25604425,0.01873495,-0.01873495,0,,,,,,,,,,,,,,,,,,787.00,15.00,-15.00,0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5519.00,88.00,-88.00,0,0.970000,0.020000,-0.020000,0,0.930000,0.040000,-0.040000,0,0.0900,0.0600,-0.0600,0,[Fe/H],4.430000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2018-10-24,2018-12,2018-10-26
K2-183 c,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,10.79305290000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5436.47,73.71,-125.08,0,0.968558,0.052055,-0.035865,0,0.950000,0.125911,-0.118597,0,0.0642,0.0176,-0.0176,0,[M/H],4.443540,0.097329,-0.053287,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2016-12-21,2016-10,2016-12-21
K2-183 c,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,10.79200000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5436.47,73.71,-125.08,0,0.968558,0.052055,-0.035865,0,0.950000,0.125911,-0.118597,0,0.0642,0.0176,-0.0176,0,[M/H],4.443540,0.097329,-0.053287,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2016-07-18,2016-10,2016-07-18
K2-183 c,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,10.79261300000,0.00120100000,-0.00113000000,0,,,,,2.70000000,0.30000000,-0.20000000,0,0.24000000,0.03000000,-0.02000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.920000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2017-12-14,2018-01,2017-12-14
K2-183 c,K2-183,1,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,10.78799200000,0.00033000000,-0.00033000000,0,,,,,2.30000000,0.20000000,-0.10000000,0,0.20519261,0.01784284,-0.00892142,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5482.00,50.00,-50.00,0,0.870000,0.040000,-0.040000,0,,,,,0.0900,0.0800,-0.0800,0,[Fe/H],4.600000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2022-03-28,2021-08,2022-03-28
K2-183 c,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,10.79274000000,0.00056000000,-0.00057000000,0,,,,,3.45000000,0.49000000,-0.45000000,0,0.30800000,0.04400000,-0.04000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.984000,0.026000,-0.015000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2019-09-05,2019-09,2019-09-05
K2-183 c,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,10.79347100000,0.00080300000,-0.00073000000,0,,,,,2.51134498,0.26497954,-0.13651147,0,0.22404719,0.02363989,-0.01217874,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5482.00,50.00,-50.00,0,0.873283,0.037412,-0.023483,0,0.942219,0.021244,-0.024592,0,0.0900,0.0800,-0.0800,0,[Fe/H],4.600000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2018-10-24,2018-03,2018-02-15
K2-183 d,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,22.63196400000,0.00437100000,-0.00309400000,0,0.1527000000,0.0020000000,-0.0020000000,0,2.86000000,0.27000000,-0.27000000,0,0.25515211,0.02408779,-0.02408779,0,,,,,,,,,,,,,,,,,,615.00,12.00,-12.00,0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5519.00,88.00,-88.00,0,0.970000,0.020000,-0.020000,0,0.930000,0.040000,-0.040000,0,0.0900,0.0600,-0.0600,0,[Fe/H],4.430000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2018-10-24,2018-12,2018-10-26
K2-183 d,K2-183,0,CONFIRMED,Mayo et al. 2018,1,3,Transit,2018,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,22.63020000000,0.00150000000,-0.00160000000,0,,,,,5.20000000,1.30000000,-3.20000000,0,0.46000000,0.12000000,-0.29000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.984000,0.026000,-0.015000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586,329.04100000,4.29300000,-4.18500000,12.8670000,0.0800000,-0.0800000,11.0210000,0.0200000,-0.0200000,12.6702000,0.0001430,-0.0001430,2019-09-05,2019-09,2019-09-05
